"","CountyFIPS","County","Year","annual_COPD_deaths_per100000"
"1",37001,"Alamance",2000,"58.7"
"2",37001,"Alamance",2001,"84.4"
"3",37001,"Alamance",2002,"73.4"
"4",37001,"Alamance",2003,"77.9"
"5",37001,"Alamance",2004,"64.6"
"6",37001,"Alamance",2005,"73.4"
"7",37001,"Alamance",2006,"65.4"
"8",37001,"Alamance",2007,"71.4"
"9",37001,"Alamance",2008,"86.5"
"10",37001,"Alamance",2009,"82.9"
"11",37001,"Alamance",2010,"66.2"
"12",37001,"Alamance",2011,"82.2"
"13",37001,"Alamance",2012,"80.5"
"14",37001,"Alamance",2013,"77.2"
"15",37001,"Alamance",2014,"75.3"
"16",37001,"Alamance",2015,"81.5"
"17",37001,"Alamance",2016,"89.5"
"18",37001,"Alamance",2017,"59.9"
"19",37001,"Alamance",2018,"73.5"
"20",37001,"Alamance",2019,"77.6"
"21",37001,"Alamance",2020,"77.9"
"22",37003,"Alexander",2000,"58.9"
"23",37003,"Alexander",2001,"53.7"
"24",37003,"Alexander",2002,"85.0"
"25",37003,"Alexander",2003,"Suppressed"
"26",37003,"Alexander",2004,"59.1"
"27",37003,"Alexander",2005,"89.2"
"28",37003,"Alexander",2006,"67.9"
"29",37003,"Alexander",2007,"93.8"
"30",37003,"Alexander",2008,"78.7"
"31",37003,"Alexander",2009,"91.2"
"32",37003,"Alexander",2010,"77.1"
"33",37003,"Alexander",2011,"115.2"
"34",37003,"Alexander",2012,"90.1"
"35",37003,"Alexander",2013,"96.4"
"36",37003,"Alexander",2014,"101.2"
"37",37003,"Alexander",2015,"136.1"
"38",37003,"Alexander",2016,"97.3"
"39",37003,"Alexander",2017,"110.2"
"40",37003,"Alexander",2018,"55.6"
"41",37003,"Alexander",2019,"66.6"
"42",37003,"Alexander",2020,"73.9"
"43",37005,"Alleghany",2000,"101.4"
"44",37005,"Alleghany",2001,"Suppressed"
"45",37005,"Alleghany",2002,"Suppressed"
"46",37005,"Alleghany",2003,"Suppressed"
"47",37005,"Alleghany",2004,"Suppressed"
"48",37005,"Alleghany",2005,"Suppressed"
"49",37005,"Alleghany",2006,"99.7"
"50",37005,"Alleghany",2007,"125.6"
"51",37005,"Alleghany",2008,"Suppressed"
"52",37005,"Alleghany",2009,"Suppressed"
"53",37005,"Alleghany",2010,"Suppressed"
"54",37005,"Alleghany",2011,"83.5"
"55",37005,"Alleghany",2012,"Suppressed"
"56",37005,"Alleghany",2013,"Suppressed"
"57",37005,"Alleghany",2014,"79.5"
"58",37005,"Alleghany",2015,"Suppressed"
"59",37005,"Alleghany",2016,"Suppressed"
"60",37005,"Alleghany",2017,"79.0"
"61",37005,"Alleghany",2018,"Suppressed"
"62",37005,"Alleghany",2019,"Suppressed"
"63",37005,"Alleghany",2020,"141.1"
"64",37007,"Anson",2000,"Suppressed"
"65",37007,"Anson",2001,"Suppressed"
"66",37007,"Anson",2002,"57.9"
"67",37007,"Anson",2003,"Suppressed"
"68",37007,"Anson",2004,"Suppressed"
"69",37007,"Anson",2005,"87.3"
"70",37007,"Anson",2006,"54.7"
"71",37007,"Anson",2007,"72.6"
"72",37007,"Anson",2008,"57.7"
"73",37007,"Anson",2009,"46.1"
"74",37007,"Anson",2010,"64.2"
"75",37007,"Anson",2011,"64.1"
"76",37007,"Anson",2012,"75.6"
"77",37007,"Anson",2013,"81.1"
"78",37007,"Anson",2014,"Suppressed"
"79",37007,"Anson",2015,"96.1"
"80",37007,"Anson",2016,"89.6"
"81",37007,"Anson",2017,"62.7"
"82",37007,"Anson",2018,"86.7"
"83",37007,"Anson",2019,"83.5"
"84",37007,"Anson",2020,"61.0"
"85",37009,"Ashe",2000,"107.9"
"86",37009,"Ashe",2001,"85.6"
"87",37009,"Ashe",2002,"81.5"
"88",37009,"Ashe",2003,"127.0"
"89",37009,"Ashe",2004,"92.1"
"90",37009,"Ashe",2005,"99.4"
"91",37009,"Ashe",2006,"55.5"
"92",37009,"Ashe",2007,"126.6"
"93",37009,"Ashe",2008,"57.4"
"94",37009,"Ashe",2009,"90.4"
"95",37009,"Ashe",2010,"102.3"
"96",37009,"Ashe",2011,"80.5"
"97",37009,"Ashe",2012,"66.5"
"98",37009,"Ashe",2013,"122.1"
"99",37009,"Ashe",2014,"93.6"
"100",37009,"Ashe",2015,"62.8"
"101",37009,"Ashe",2016,"63.2"
"102",37009,"Ashe",2017,"99.4"
"103",37009,"Ashe",2018,"86.4"
"104",37009,"Ashe",2019,"74.6"
"105",37009,"Ashe",2020,"97.0"
"106",37011,"Avery",2000,"73.5"
"107",37011,"Avery",2001,"110.0"
"108",37011,"Avery",2002,"98.5"
"109",37011,"Avery",2003,"117.2"
"110",37011,"Avery",2004,"Suppressed"
"111",37011,"Avery",2005,"155.1"
"112",37011,"Avery",2006,"94.5"
"113",37011,"Avery",2007,"67.6"
"114",37011,"Avery",2008,"93.5"
"115",37011,"Avery",2009,"Suppressed"
"116",37011,"Avery",2010,"136.1"
"117",37011,"Avery",2011,"122.0"
"118",37011,"Avery",2012,"125.8"
"119",37011,"Avery",2013,"64.3"
"120",37011,"Avery",2014,"101.2"
"121",37011,"Avery",2015,"114.0"
"122",37011,"Avery",2016,"87.0"
"123",37011,"Avery",2017,"86.2"
"124",37011,"Avery",2018,"100.7"
"125",37011,"Avery",2019,"168.4"
"126",37011,"Avery",2020,"98.7"
"127",37013,"Beaufort",2000,"86.2"
"128",37013,"Beaufort",2001,"75.5"
"129",37013,"Beaufort",2002,"95.9"
"130",37013,"Beaufort",2003,"38.4"
"131",37013,"Beaufort",2004,"75.4"
"132",37013,"Beaufort",2005,"43.3"
"133",37013,"Beaufort",2006,"64.8"
"134",37013,"Beaufort",2007,"51.3"
"135",37013,"Beaufort",2008,"49.2"
"136",37013,"Beaufort",2009,"60.0"
"137",37013,"Beaufort",2010,"89.7"
"138",37013,"Beaufort",2011,"82.7"
"139",37013,"Beaufort",2012,"66.3"
"140",37013,"Beaufort",2013,"91.2"
"141",37013,"Beaufort",2014,"63.6"
"142",37013,"Beaufort",2015,"76.2"
"143",37013,"Beaufort",2016,"72.3"
"144",37013,"Beaufort",2017,"52.1"
"145",37013,"Beaufort",2018,"69.2"
"146",37013,"Beaufort",2019,"54.9"
"147",37013,"Beaufort",2020,"71.8"
"148",37015,"Bertie",2000,"Suppressed"
"149",37015,"Bertie",2001,"Suppressed"
"150",37015,"Bertie",2002,"Suppressed"
"151",37015,"Bertie",2003,"Suppressed"
"152",37015,"Bertie",2004,"Suppressed"
"153",37015,"Bertie",2005,"79.2"
"154",37015,"Bertie",2006,"Suppressed"
"155",37015,"Bertie",2007,"82.1"
"156",37015,"Bertie",2008,"89.9"
"157",37015,"Bertie",2009,"Suppressed"
"158",37015,"Bertie",2010,"52.0"
"159",37015,"Bertie",2011,"57.4"
"160",37015,"Bertie",2012,"66.3"
"161",37015,"Bertie",2013,"Suppressed"
"162",37015,"Bertie",2014,"Suppressed"
"163",37015,"Bertie",2015,"57.6"
"164",37015,"Bertie",2016,"66.8"
"165",37015,"Bertie",2017,"48.9"
"166",37015,"Bertie",2018,"Suppressed"
"167",37015,"Bertie",2019,"79.1"
"168",37015,"Bertie",2020,"49.3"
"169",37017,"Bladen",2000,"51.1"
"170",37017,"Bladen",2001,"77.4"
"171",37017,"Bladen",2002,"95.9"
"172",37017,"Bladen",2003,"93.6"
"173",37017,"Bladen",2004,"77.0"
"174",37017,"Bladen",2005,"106.7"
"175",37017,"Bladen",2006,"105.3"
"176",37017,"Bladen",2007,"126.6"
"177",37017,"Bladen",2008,"80.3"
"178",37017,"Bladen",2009,"60.6"
"179",37017,"Bladen",2010,"62.4"
"180",37017,"Bladen",2011,"66.9"
"181",37017,"Bladen",2012,"52.3"
"182",37017,"Bladen",2013,"75.8"
"183",37017,"Bladen",2014,"71.0"
"184",37017,"Bladen",2015,"65.6"
"185",37017,"Bladen",2016,"60.0"
"186",37017,"Bladen",2017,"50.6"
"187",37017,"Bladen",2018,"54.5"
"188",37017,"Bladen",2019,"67.0"
"189",37017,"Bladen",2020,"51.9"
"190",37019,"Brunswick",2000,"63.2"
"191",37019,"Brunswick",2001,"65.2"
"192",37019,"Brunswick",2002,"85.1"
"193",37019,"Brunswick",2003,"88.4"
"194",37019,"Brunswick",2004,"69.0"
"195",37019,"Brunswick",2005,"74.0"
"196",37019,"Brunswick",2006,"98.9"
"197",37019,"Brunswick",2007,"69.7"
"198",37019,"Brunswick",2008,"76.5"
"199",37019,"Brunswick",2009,"72.5"
"200",37019,"Brunswick",2010,"60.8"
"201",37019,"Brunswick",2011,"65.5"
"202",37019,"Brunswick",2012,"65.9"
"203",37019,"Brunswick",2013,"77.8"
"204",37019,"Brunswick",2014,"75.1"
"205",37019,"Brunswick",2015,"70.6"
"206",37019,"Brunswick",2016,"57.6"
"207",37019,"Brunswick",2017,"70.4"
"208",37019,"Brunswick",2018,"56.9"
"209",37019,"Brunswick",2019,"52.3"
"210",37019,"Brunswick",2020,"40.7"
"211",37021,"Buncombe",2000,"82.9"
"212",37021,"Buncombe",2001,"62.7"
"213",37021,"Buncombe",2002,"80.0"
"214",37021,"Buncombe",2003,"86.7"
"215",37021,"Buncombe",2004,"64.3"
"216",37021,"Buncombe",2005,"81.9"
"217",37021,"Buncombe",2006,"72.1"
"218",37021,"Buncombe",2007,"88.8"
"219",37021,"Buncombe",2008,"76.9"
"220",37021,"Buncombe",2009,"74.2"
"221",37021,"Buncombe",2010,"82.0"
"222",37021,"Buncombe",2011,"67.8"
"223",37021,"Buncombe",2012,"75.4"
"224",37021,"Buncombe",2013,"69.4"
"225",37021,"Buncombe",2014,"69.3"
"226",37021,"Buncombe",2015,"75.2"
"227",37021,"Buncombe",2016,"70.6"
"228",37021,"Buncombe",2017,"70.3"
"229",37021,"Buncombe",2018,"65.1"
"230",37021,"Buncombe",2019,"57.0"
"231",37021,"Buncombe",2020,"51.8"
"232",37023,"Burke",2000,"85.1"
"233",37023,"Burke",2001,"64.2"
"234",37023,"Burke",2002,"61.1"
"235",37023,"Burke",2003,"66.0"
"236",37023,"Burke",2004,"86.8"
"237",37023,"Burke",2005,"59.6"
"238",37023,"Burke",2006,"75.0"
"239",37023,"Burke",2007,"75.2"
"240",37023,"Burke",2008,"78.5"
"241",37023,"Burke",2009,"72.5"
"242",37023,"Burke",2010,"97.4"
"243",37023,"Burke",2011,"83.7"
"244",37023,"Burke",2012,"98.1"
"245",37023,"Burke",2013,"104.3"
"246",37023,"Burke",2014,"106.5"
"247",37023,"Burke",2015,"72.3"
"248",37023,"Burke",2016,"90.5"
"249",37023,"Burke",2017,"86.6"
"250",37023,"Burke",2018,"90.6"
"251",37023,"Burke",2019,"99.0"
"252",37023,"Burke",2020,"64.0"
"253",37025,"Cabarrus",2000,"54.4"
"254",37025,"Cabarrus",2001,"84.3"
"255",37025,"Cabarrus",2002,"67.7"
"256",37025,"Cabarrus",2003,"85.3"
"257",37025,"Cabarrus",2004,"69.6"
"258",37025,"Cabarrus",2005,"82.3"
"259",37025,"Cabarrus",2006,"81.7"
"260",37025,"Cabarrus",2007,"76.0"
"261",37025,"Cabarrus",2008,"84.6"
"262",37025,"Cabarrus",2009,"85.3"
"263",37025,"Cabarrus",2010,"90.3"
"264",37025,"Cabarrus",2011,"89.9"
"265",37025,"Cabarrus",2012,"84.2"
"266",37025,"Cabarrus",2013,"75.2"
"267",37025,"Cabarrus",2014,"68.2"
"268",37025,"Cabarrus",2015,"90.1"
"269",37025,"Cabarrus",2016,"68.1"
"270",37025,"Cabarrus",2017,"73.6"
"271",37025,"Cabarrus",2018,"67.8"
"272",37025,"Cabarrus",2019,"67.1"
"273",37025,"Cabarrus",2020,"51.6"
"274",37027,"Caldwell",2000,"57.2"
"275",37027,"Caldwell",2001,"99.8"
"276",37027,"Caldwell",2002,"103.8"
"277",37027,"Caldwell",2003,"91.7"
"278",37027,"Caldwell",2004,"89.6"
"279",37027,"Caldwell",2005,"134.7"
"280",37027,"Caldwell",2006,"116.6"
"281",37027,"Caldwell",2007,"103.4"
"282",37027,"Caldwell",2008,"93.7"
"283",37027,"Caldwell",2009,"89.0"
"284",37027,"Caldwell",2010,"105.2"
"285",37027,"Caldwell",2011,"106.8"
"286",37027,"Caldwell",2012,"106.7"
"287",37027,"Caldwell",2013,"114.0"
"288",37027,"Caldwell",2014,"99.2"
"289",37027,"Caldwell",2015,"84.7"
"290",37027,"Caldwell",2016,"123.5"
"291",37027,"Caldwell",2017,"121.6"
"292",37027,"Caldwell",2018,"88.1"
"293",37027,"Caldwell",2019,"91.4"
"294",37027,"Caldwell",2020,"106.5"
"295",37029,"Camden",2000,"Suppressed"
"296",37029,"Camden",2001,"Suppressed"
"297",37029,"Camden",2002,"Suppressed"
"298",37029,"Camden",2003,"Suppressed"
"299",37029,"Camden",2004,"Suppressed"
"300",37029,"Camden",2005,"Suppressed"
"301",37029,"Camden",2006,"Suppressed"
"302",37029,"Camden",2007,"Suppressed"
"303",37029,"Camden",2008,"Suppressed"
"304",37029,"Camden",2009,"Suppressed"
"305",37029,"Camden",2010,"Suppressed"
"306",37029,"Camden",2011,"Suppressed"
"307",37029,"Camden",2012,"Suppressed"
"308",37029,"Camden",2013,"Suppressed"
"309",37029,"Camden",2014,"Suppressed"
"310",37029,"Camden",2015,"Suppressed"
"311",37029,"Camden",2016,"Suppressed"
"312",37029,"Camden",2017,"Suppressed"
"313",37029,"Camden",2018,"Suppressed"
"314",37029,"Camden",2019,"Suppressed"
"315",37029,"Camden",2020,"Suppressed"
"316",37031,"Carteret",2000,"83.7"
"317",37031,"Carteret",2001,"72.6"
"318",37031,"Carteret",2002,"34.1"
"319",37031,"Carteret",2003,"67.5"
"320",37031,"Carteret",2004,"60.9"
"321",37031,"Carteret",2005,"86.1"
"322",37031,"Carteret",2006,"62.9"
"323",37031,"Carteret",2007,"49.3"
"324",37031,"Carteret",2008,"66.4"
"325",37031,"Carteret",2009,"72.2"
"326",37031,"Carteret",2010,"58.7"
"327",37031,"Carteret",2011,"52.9"
"328",37031,"Carteret",2012,"47.6"
"329",37031,"Carteret",2013,"57.3"
"330",37031,"Carteret",2014,"59.1"
"331",37031,"Carteret",2015,"73.3"
"332",37031,"Carteret",2016,"63.9"
"333",37031,"Carteret",2017,"74.2"
"334",37031,"Carteret",2018,"84.6"
"335",37031,"Carteret",2019,"57.5"
"336",37031,"Carteret",2020,"52.5"
"337",37033,"Caswell",2000,"Suppressed"
"338",37033,"Caswell",2001,"97.5"
"339",37033,"Caswell",2002,"60.5"
"340",37033,"Caswell",2003,"72.6"
"341",37033,"Caswell",2004,"69.6"
"342",37033,"Caswell",2005,"93.0"
"343",37033,"Caswell",2006,"68.7"
"344",37033,"Caswell",2007,"Suppressed"
"345",37033,"Caswell",2008,"85.7"
"346",37033,"Caswell",2009,"Suppressed"
"347",37033,"Caswell",2010,"58.2"
"348",37033,"Caswell",2011,"105.5"
"349",37033,"Caswell",2012,"101.2"
"350",37033,"Caswell",2013,"62.3"
"351",37033,"Caswell",2014,"Suppressed"
"352",37033,"Caswell",2015,"62.4"
"353",37033,"Caswell",2016,"85.0"
"354",37033,"Caswell",2017,"82.7"
"355",37033,"Caswell",2018,"83.6"
"356",37033,"Caswell",2019,"65.8"
"357",37033,"Caswell",2020,"60.2"
"358",37035,"Catawba",2000,"66.8"
"359",37035,"Catawba",2001,"74.1"
"360",37035,"Catawba",2002,"75.5"
"361",37035,"Catawba",2003,"72.3"
"362",37035,"Catawba",2004,"90.9"
"363",37035,"Catawba",2005,"94.2"
"364",37035,"Catawba",2006,"81.8"
"365",37035,"Catawba",2007,"87.0"
"366",37035,"Catawba",2008,"95.0"
"367",37035,"Catawba",2009,"102.8"
"368",37035,"Catawba",2010,"102.4"
"369",37035,"Catawba",2011,"105.4"
"370",37035,"Catawba",2012,"89.5"
"371",37035,"Catawba",2013,"100.1"
"372",37035,"Catawba",2014,"97.3"
"373",37035,"Catawba",2015,"118.5"
"374",37035,"Catawba",2016,"98.2"
"375",37035,"Catawba",2017,"102.3"
"376",37035,"Catawba",2018,"105.4"
"377",37035,"Catawba",2019,"94.8"
"378",37035,"Catawba",2020,"98.0"
"379",37037,"Chatham",2000,"34.3"
"380",37037,"Chatham",2001,"51.8"
"381",37037,"Chatham",2002,"50.0"
"382",37037,"Chatham",2003,"46.9"
"383",37037,"Chatham",2004,"31.6"
"384",37037,"Chatham",2005,"48.7"
"385",37037,"Chatham",2006,"36.4"
"386",37037,"Chatham",2007,"34.1"
"387",37037,"Chatham",2008,"38.2"
"388",37037,"Chatham",2009,"36.6"
"389",37037,"Chatham",2010,"33.7"
"390",37037,"Chatham",2011,"44.2"
"391",37037,"Chatham",2012,"36.7"
"392",37037,"Chatham",2013,"34.6"
"393",37037,"Chatham",2014,"35.3"
"394",37037,"Chatham",2015,"35.5"
"395",37037,"Chatham",2016,"37.7"
"396",37037,"Chatham",2017,"27.1"
"397",37037,"Chatham",2018,"41.5"
"398",37037,"Chatham",2019,"38.3"
"399",37037,"Chatham",2020,"24.5"
"400",37039,"Cherokee",2000,"52.9"
"401",37039,"Cherokee",2001,"91.6"
"402",37039,"Cherokee",2002,"70.2"
"403",37039,"Cherokee",2003,"75.9"
"404",37039,"Cherokee",2004,"56.0"
"405",37039,"Cherokee",2005,"73.6"
"406",37039,"Cherokee",2006,"69.5"
"407",37039,"Cherokee",2007,"53.6"
"408",37039,"Cherokee",2008,"69.6"
"409",37039,"Cherokee",2009,"62.5"
"410",37039,"Cherokee",2010,"80.0"
"411",37039,"Cherokee",2011,"76.0"
"412",37039,"Cherokee",2012,"89.0"
"413",37039,"Cherokee",2013,"82.7"
"414",37039,"Cherokee",2014,"101.5"
"415",37039,"Cherokee",2015,"78.6"
"416",37039,"Cherokee",2016,"78.8"
"417",37039,"Cherokee",2017,"52.7"
"418",37039,"Cherokee",2018,"66.0"
"419",37039,"Cherokee",2019,"59.4"
"420",37039,"Cherokee",2020,"80.3"
"421",37041,"Chowan",2000,"Suppressed"
"422",37041,"Chowan",2001,"Suppressed"
"423",37041,"Chowan",2002,"Suppressed"
"424",37041,"Chowan",2003,"Suppressed"
"425",37041,"Chowan",2004,"74.3"
"426",37041,"Chowan",2005,"Suppressed"
"427",37041,"Chowan",2006,"Suppressed"
"428",37041,"Chowan",2007,"Suppressed"
"429",37041,"Chowan",2008,"88.7"
"430",37041,"Chowan",2009,"72.4"
"431",37041,"Chowan",2010,"64.9"
"432",37041,"Chowan",2011,"Suppressed"
"433",37041,"Chowan",2012,"Suppressed"
"434",37041,"Chowan",2013,"Suppressed"
"435",37041,"Chowan",2014,"Suppressed"
"436",37041,"Chowan",2015,"65.5"
"437",37041,"Chowan",2016,"Suppressed"
"438",37041,"Chowan",2017,"81.6"
"439",37041,"Chowan",2018,"Suppressed"
"440",37041,"Chowan",2019,"72.8"
"441",37041,"Chowan",2020,"92.2"
"442",37043,"Clay",2000,"105.1"
"443",37043,"Clay",2001,"Suppressed"
"444",37043,"Clay",2002,"Suppressed"
"445",37043,"Clay",2003,"Suppressed"
"446",37043,"Clay",2004,"Suppressed"
"447",37043,"Clay",2005,"Suppressed"
"448",37043,"Clay",2006,"Suppressed"
"449",37043,"Clay",2007,"Suppressed"
"450",37043,"Clay",2008,"Suppressed"
"451",37043,"Clay",2009,"Suppressed"
"452",37043,"Clay",2010,"90.8"
"453",37043,"Clay",2011,"83.3"
"454",37043,"Clay",2012,"Suppressed"
"455",37043,"Clay",2013,"91.0"
"456",37043,"Clay",2014,"99.6"
"457",37043,"Clay",2015,"67.5"
"458",37043,"Clay",2016,"Suppressed"
"459",37043,"Clay",2017,"81.9"
"460",37043,"Clay",2018,"64.2"
"461",37043,"Clay",2019,"Suppressed"
"462",37043,"Clay",2020,"Suppressed"
"463",37045,"Cleveland",2000,"67.1"
"464",37045,"Cleveland",2001,"70.8"
"465",37045,"Cleveland",2002,"53.4"
"466",37045,"Cleveland",2003,"64.0"
"467",37045,"Cleveland",2004,"57.4"
"468",37045,"Cleveland",2005,"88.6"
"469",37045,"Cleveland",2006,"56.0"
"470",37045,"Cleveland",2007,"78.3"
"471",37045,"Cleveland",2008,"84.8"
"472",37045,"Cleveland",2009,"90.6"
"473",37045,"Cleveland",2010,"82.9"
"474",37045,"Cleveland",2011,"78.8"
"475",37045,"Cleveland",2012,"85.0"
"476",37045,"Cleveland",2013,"81.3"
"477",37045,"Cleveland",2014,"82.7"
"478",37045,"Cleveland",2015,"113.1"
"479",37045,"Cleveland",2016,"98.1"
"480",37045,"Cleveland",2017,"107.6"
"481",37045,"Cleveland",2018,"91.1"
"482",37045,"Cleveland",2019,"116.2"
"483",37045,"Cleveland",2020,"88.6"
"484",37047,"Columbus",2000,"79.5"
"485",37047,"Columbus",2001,"34.6"
"486",37047,"Columbus",2002,"60.2"
"487",37047,"Columbus",2003,"66.0"
"488",37047,"Columbus",2004,"102.1"
"489",37047,"Columbus",2005,"94.0"
"490",37047,"Columbus",2006,"97.3"
"491",37047,"Columbus",2007,"97.2"
"492",37047,"Columbus",2008,"88.6"
"493",37047,"Columbus",2009,"89.0"
"494",37047,"Columbus",2010,"87.1"
"495",37047,"Columbus",2011,"67.5"
"496",37047,"Columbus",2012,"95.7"
"497",37047,"Columbus",2013,"101.3"
"498",37047,"Columbus",2014,"62.0"
"499",37047,"Columbus",2015,"80.4"
"500",37047,"Columbus",2016,"91.5"
"501",37047,"Columbus",2017,"86.5"
"502",37047,"Columbus",2018,"56.8"
"503",37047,"Columbus",2019,"81.1"
"504",37047,"Columbus",2020,"88.3"
"505",37049,"Craven",2000,"70.8"
"506",37049,"Craven",2001,"56.7"
"507",37049,"Craven",2002,"67.4"
"508",37049,"Craven",2003,"84.2"
"509",37049,"Craven",2004,"44.8"
"510",37049,"Craven",2005,"77.1"
"511",37049,"Craven",2006,"78.0"
"512",37049,"Craven",2007,"60.0"
"513",37049,"Craven",2008,"62.1"
"514",37049,"Craven",2009,"58.4"
"515",37049,"Craven",2010,"72.9"
"516",37049,"Craven",2011,"66.1"
"517",37049,"Craven",2012,"49.5"
"518",37049,"Craven",2013,"72.8"
"519",37049,"Craven",2014,"65.8"
"520",37049,"Craven",2015,"67.9"
"521",37049,"Craven",2016,"86.5"
"522",37049,"Craven",2017,"84.8"
"523",37049,"Craven",2018,"61.3"
"524",37049,"Craven",2019,"55.3"
"525",37049,"Craven",2020,"66.1"
"526",37051,"Cumberland",2000,"89.2"
"527",37051,"Cumberland",2001,"84.9"
"528",37051,"Cumberland",2002,"92.4"
"529",37051,"Cumberland",2003,"102.9"
"530",37051,"Cumberland",2004,"76.3"
