"StateFIPS","State","CountyFIPS","County","Year","Value","Data Comment",
"37","North Carolina","37133","Onslow","2014","380","",
"37","North Carolina","37133","Onslow","2015","634","",
"37","North Carolina","37133","Onslow","2016","851","",
"37","North Carolina","37133","Onslow","2017","1,072","",
"37","North Carolina","37133","Onslow","2018","1,562","",
"37","North Carolina","37133","Onslow","2019","1,173","",
"37","North Carolina","37133","Onslow","2020","709","",
"37","North Carolina","37133","Onslow","2021","519","",
"37","North Carolina","37135","Orange","2008","337","",
"37","North Carolina","37135","Orange","2009","328","",
"37","North Carolina","37135","Orange","2010","332","",
"37","North Carolina","37135","Orange","2011","312","",
"37","North Carolina","37135","Orange","2012","300","",
"37","North Carolina","37135","Orange","2013","363","",
"37","North Carolina","37135","Orange","2014","212","",
"37","North Carolina","37135","Orange","2015","211","",
"37","North Carolina","37135","Orange","2016","361","",
"37","North Carolina","37135","Orange","2017","415","",
"37","North Carolina","37135","Orange","2018","930","",
"37","North Carolina","37135","Orange","2019","632","",
"37","North Carolina","37135","Orange","2020","431","",
"37","North Carolina","37135","Orange","2021","189","",
"37","North Carolina","37137","Pamlico","2008","62","",
"37","North Carolina","37137","Pamlico","2009","74","",
"37","North Carolina","37137","Pamlico","2010","91","",
"37","North Carolina","37137","Pamlico","2011","85","",
"37","North Carolina","37137","Pamlico","2012","71","",
"37","North Carolina","37137","Pamlico","2013","55","",
"37","North Carolina","37137","Pamlico","2014","45","",
"37","North Carolina","37137","Pamlico","2015","37","",
"37","North Carolina","37137","Pamlico","2016","25","",
"37","North Carolina","37137","Pamlico","2017","35","",
"37","North Carolina","37137","Pamlico","2018","29","",
"37","North Carolina","37137","Pamlico","2019","15","",
"37","North Carolina","37137","Pamlico","2020","15","",
"37","North Carolina","37137","Pamlico","2021","21","",
"37","North Carolina","37139","Pasquotank","2008","561","",
"37","North Carolina","37139","Pasquotank","2009","553","",
"37","North Carolina","37139","Pasquotank","2010","527","",
"37","North Carolina","37139","Pasquotank","2011","804","",
"37","North Carolina","37139","Pasquotank","2012","904","",
"37","North Carolina","37139","Pasquotank","2013","798","",
"37","North Carolina","37139","Pasquotank","2014","505","",
"37","North Carolina","37139","Pasquotank","2015","614","",
"37","North Carolina","37139","Pasquotank","2016","693","",
"37","North Carolina","37139","Pasquotank","2017","582","",
"37","North Carolina","37139","Pasquotank","2018","456","",
"37","North Carolina","37139","Pasquotank","2019","335","",
"37","North Carolina","37139","Pasquotank","2020","231","",
"37","North Carolina","37139","Pasquotank","2021","157","",
"37","North Carolina","37141","Pender","2008","128","",
"37","North Carolina","37141","Pender","2009","135","",
"37","North Carolina","37141","Pender","2010","177","",
"37","North Carolina","37141","Pender","2011","221","",
"37","North Carolina","37141","Pender","2012","280","",
"37","North Carolina","37141","Pender","2013","354","",
"37","North Carolina","37141","Pender","2014","357","",
"37","North Carolina","37141","Pender","2015","255","",
"37","North Carolina","37141","Pender","2016","571","",
"37","North Carolina","37141","Pender","2017","645","",
"37","North Carolina","37141","Pender","2018","271","",
"37","North Carolina","37141","Pender","2019","254","",
"37","North Carolina","37141","Pender","2020","185","",
"37","North Carolina","37141","Pender","2021","199","",
"37","North Carolina","37143","Perquimans","2008","108","",
"37","North Carolina","37143","Perquimans","2009","102","",
"37","North Carolina","37143","Perquimans","2010","71","",
"37","North Carolina","37143","Perquimans","2011","84","",
"37","North Carolina","37143","Perquimans","2012","129","",
"37","North Carolina","37143","Perquimans","2013","155","",
"37","North Carolina","37143","Perquimans","2014","99","",
"37","North Carolina","37143","Perquimans","2015","107","",
"37","North Carolina","37143","Perquimans","2016","127","",
"37","North Carolina","37143","Perquimans","2017","94","",
"37","North Carolina","37143","Perquimans","2018","82","",
"37","North Carolina","37143","Perquimans","2019","81","",
"37","North Carolina","37143","Perquimans","2020","53","",
"37","North Carolina","37143","Perquimans","2021","39","",
"37","North Carolina","37145","Person","2008","117","",
"37","North Carolina","37145","Person","2009","223","",
"37","North Carolina","37145","Person","2010","304","",
"37","North Carolina","37145","Person","2011","247","",
"37","North Carolina","37145","Person","2012","213","",
"37","North Carolina","37145","Person","2013","291","",
"37","North Carolina","37145","Person","2014","244","",
"37","North Carolina","37145","Person","2015","284","",
"37","North Carolina","37145","Person","2016","88","",
"37","North Carolina","37145","Person","2017","177","",
"37","North Carolina","37145","Person","2018","435","",
"37","North Carolina","37145","Person","2019","338","",
"37","North Carolina","37145","Person","2020","214","",
"37","North Carolina","37145","Person","2021","218","",
"37","North Carolina","37147","Pitt","2008","661","",
"37","North Carolina","37147","Pitt","2009","522","",
"37","North Carolina","37147","Pitt","2010","710","",
"37","North Carolina","37147","Pitt","2011","691","",
"37","North Carolina","37147","Pitt","2012","787","",
"37","North Carolina","37147","Pitt","2013","926","",
"37","North Carolina","37147","Pitt","2014","1,030","",
"37","North Carolina","37147","Pitt","2015","1,022","",
"37","North Carolina","37147","Pitt","2016","1,459","",
"37","North Carolina","37147","Pitt","2017","1,592","",
"37","North Carolina","37147","Pitt","2018","1,582","",
"37","North Carolina","37147","Pitt","2019","1,177","",
"37","North Carolina","37147","Pitt","2020","869","",
"37","North Carolina","37147","Pitt","2021","635","",
"37","North Carolina","37149","Polk","2008","25","",
"37","North Carolina","37149","Polk","2009","34","",
"37","North Carolina","37149","Polk","2010","35","",
"37","North Carolina","37149","Polk","2011","16","",
"37","North Carolina","37149","Polk","2012","17","",
"37","North Carolina","37149","Polk","2013","32","",
"37","North Carolina","37149","Polk","2014","19","",
"37","North Carolina","37149","Polk","2015","29","",
"37","North Carolina","37149","Polk","2016","50","",
"37","North Carolina","37149","Polk","2017","50","",
"37","North Carolina","37149","Polk","2018","54","",
"37","North Carolina","37149","Polk","2019","39","",
"37","North Carolina","37149","Polk","2020","27","",
"37","North Carolina","37149","Polk","2021","35","",
"37","North Carolina","37151","Randolph","2008","296","",
"37","North Carolina","37151","Randolph","2009","280","",
"37","North Carolina","37151","Randolph","2010","232","",
"37","North Carolina","37151","Randolph","2011","160","",
"37","North Carolina","37151","Randolph","2012","194","",
"37","North Carolina","37151","Randolph","2013","168","",
"37","North Carolina","37151","Randolph","2014","182","",
"37","North Carolina","37151","Randolph","2015","253","",
"37","North Carolina","37151","Randolph","2016","335","",
"37","North Carolina","37151","Randolph","2017","428","",
"37","North Carolina","37151","Randolph","2018","597","",
"37","North Carolina","37151","Randolph","2019","405","",
"37","North Carolina","37151","Randolph","2020","336","",
"37","North Carolina","37151","Randolph","2021","300","",
"37","North Carolina","37153","Richmond","2008","224","",
"37","North Carolina","37153","Richmond","2009","332","",
"37","North Carolina","37153","Richmond","2010","569","",
"37","North Carolina","37153","Richmond","2011","519","",
"37","North Carolina","37153","Richmond","2012","620","",
"37","North Carolina","37153","Richmond","2013","609","",
"37","North Carolina","37153","Richmond","2014","613","",
"37","North Carolina","37153","Richmond","2015","610","",
"37","North Carolina","37153","Richmond","2016","511","",
"37","North Carolina","37153","Richmond","2017","484","",
"37","North Carolina","37153","Richmond","2018","413","",
"37","North Carolina","37153","Richmond","2019","361","",
"37","North Carolina","37153","Richmond","2020","234","",
"37","North Carolina","37153","Richmond","2021","201","",
"37","North Carolina","37155","Robeson","2008","1,362","",
"37","North Carolina","37155","Robeson","2009","1,440","",
"37","North Carolina","37155","Robeson","2010","1,463","",
"37","North Carolina","37155","Robeson","2011","1,360","",
"37","North Carolina","37155","Robeson","2012","1,094","",
"37","North Carolina","37155","Robeson","2013","1,035","",
"37","North Carolina","37155","Robeson","2014","853","",
"37","North Carolina","37155","Robeson","2015","826","",
"37","North Carolina","37155","Robeson","2016","953","",
"37","North Carolina","37155","Robeson","2017","1,040","",
"37","North Carolina","37155","Robeson","2018","1,095","",
"37","North Carolina","37155","Robeson","2019","969","",
"37","North Carolina","37155","Robeson","2020","588","",
"37","North Carolina","37155","Robeson","2021","584","",
"37","North Carolina","37157","Rockingham","2008","505","",
"37","North Carolina","37157","Rockingham","2009","425","",
"37","North Carolina","37157","Rockingham","2010","393","",
"37","North Carolina","37157","Rockingham","2011","382","",
"37","North Carolina","37157","Rockingham","2012","486","",
"37","North Carolina","37157","Rockingham","2013","378","",
"37","North Carolina","37157","Rockingham","2014","422","",
"37","North Carolina","37157","Rockingham","2015","361","",
"37","North Carolina","37157","Rockingham","2016","743","",
"37","North Carolina","37157","Rockingham","2017","1,073","",
"37","North Carolina","37157","Rockingham","2018","1,669","",
"37","North Carolina","37157","Rockingham","2019","1,051","",
"37","North Carolina","37157","Rockingham","2020","749","",
"37","North Carolina","37157","Rockingham","2021","556","",
"37","North Carolina","37159","Rowan","2008","712","",
"37","North Carolina","37159","Rowan","2009","876","",
"37","North Carolina","37159","Rowan","2010","835","",
"37","North Carolina","37159","Rowan","2011","730","",
"37","North Carolina","37159","Rowan","2012","1,005","",
"37","North Carolina","37159","Rowan","2013","818","",
"37","North Carolina","37159","Rowan","2014","715","",
"37","North Carolina","37159","Rowan","2015","584","",
"37","North Carolina","37159","Rowan","2016","570","",
"37","North Carolina","37159","Rowan","2017","645","",
"37","North Carolina","37159","Rowan","2018","717","",
"37","North Carolina","37159","Rowan","2019","431","",
"37","North Carolina","37159","Rowan","2020","330","",
"37","North Carolina","37159","Rowan","2021","285","",
"37","North Carolina","37161","Rutherford","2008","468","",
"37","North Carolina","37161","Rutherford","2009","535","",
"37","North Carolina","37161","Rutherford","2010","587","",
"37","North Carolina","37161","Rutherford","2011","649","",
"37","North Carolina","37161","Rutherford","2012","264","",
"37","North Carolina","37161","Rutherford","2013","497","",
"37","North Carolina","37161","Rutherford","2014","523","",
"37","North Carolina","37161","Rutherford","2015","481","",
"37","North Carolina","37161","Rutherford","2016","472","",
"37","North Carolina","37161","Rutherford","2017","572","",
"37","North Carolina","37161","Rutherford","2018","525","",
"37","North Carolina","37161","Rutherford","2019","503","",
"37","North Carolina","37161","Rutherford","2020","403","",
"37","North Carolina","37161","Rutherford","2021","318","",
"37","North Carolina","37163","Sampson","2008","296","",
"37","North Carolina","37163","Sampson","2009","190","",
"37","North Carolina","37163","Sampson","2010","162","",
"37","North Carolina","37163","Sampson","2011","155","",
"37","North Carolina","37163","Sampson","2012","170","",
"37","North Carolina","37163","Sampson","2013","221","",
"37","North Carolina","37163","Sampson","2014","203","",
"37","North Carolina","37163","Sampson","2015","179","",
"37","North Carolina","37163","Sampson","2016","208","",
"37","North Carolina","37163","Sampson","2017","387","",
"37","North Carolina","37163","Sampson","2018","415","",
"37","North Carolina","37163","Sampson","2019","390","",
"37","North Carolina","37163","Sampson","2020","343","",
"37","North Carolina","37163","Sampson","2021","360","",
"37","North Carolina","37165","Scotland","2008","197","",
"37","North Carolina","37165","Scotland","2009","141","",
"37","North Carolina","37165","Scotland","2010","220","",
"37","North Carolina","37165","Scotland","2011","172","",
"37","North Carolina","37165","Scotland","2012","150","",
"37","North Carolina","37165","Scotland","2013","233","",
"37","North Carolina","37165","Scotland","2014","226","",
"37","North Carolina","37165","Scotland","2015","198","",
"37","North Carolina","37165","Scotland","2016","203","",
"37","North Carolina","37165","Scotland","2017","261","",
"37","North Carolina","37165","Scotland","2018","323","",
"37","North Carolina","37165","Scotland","2019","262","",
"37","North Carolina","37165","Scotland","2020","198","",
"37","North Carolina","37165","Scotland","2021","193","",
"37","North Carolina","37167","Stanly","2008","365","",
"37","North Carolina","37167","Stanly","2009","296","",
"37","North Carolina","37167","Stanly","2010","266","",
"37","North Carolina","37167","Stanly","2011","394","",
"37","North Carolina","37167","Stanly","2012","316","",
"37","North Carolina","37167","Stanly","2013","155","",
"37","North Carolina","37167","Stanly","2014","221","",
"37","North Carolina","37167","Stanly","2015","386","",
"37","North Carolina","37167","Stanly","2016","231","",
"37","North Carolina","37167","Stanly","2017","331","",
"37","North Carolina","37167","Stanly","2018","372","",
"37","North Carolina","37167","Stanly","2019","183","",
"37","North Carolina","37167","Stanly","2020","143","",
"37","North Carolina","37167","Stanly","2021","128","",
"37","North Carolina","37169","Stokes","2008","132","",
"37","North Carolina","37169","Stokes","2009","153","",
"37","North Carolina","37169","Stokes","2010","121","",
"37","North Carolina","37169","Stokes","2011","94","",
"37","North Carolina","37169","Stokes","2012","124","",
"37","North Carolina","37169","Stokes","2013","178","",
"37","North Carolina","37169","Stokes","2014","122","",
"37","North Carolina","37169","Stokes","2015","95","",
"37","North Carolina","37169","Stokes","2016","86","",
"37","North Carolina","37169","Stokes","2017","81","",
"37","North Carolina","37169","Stokes","2018","78","",
"37","North Carolina","37169","Stokes","2019","66","",
"37","North Carolina","37169","Stokes","2020","51","",
"37","North Carolina","37169","Stokes","2021","47","",
"37","North Carolina","37171","Surry","2008","86","",
"37","North Carolina","37171","Surry","2009","66","",
"37","North Carolina","37171","Surry","2010","66","",
"37","North Carolina","37171","Surry","2011","70","",
"37","North Carolina","37171","Surry","2012","95","",
"37","North Carolina","37171","Surry","2013","126","",
"37","North Carolina","37171","Surry","2014","121","",
"37","North Carolina","37171","Surry","2015","266","",
"37","North Carolina","37171","Surry","2016","402","",
"37","North Carolina","37171","Surry","2017","284","",
"37","North Carolina","37171","Surry","2018","183","",
"37","North Carolina","37171","Surry","2019","160","",
"37","North Carolina","37171","Surry","2020","111","",
"37","North Carolina","37171","Surry","2021","115","",
"37","North Carolina","37173","Swain","2008","102","",
"37","North Carolina","37173","Swain","2009","106","",
"37","North Carolina","37173","Swain","2010","95","",
"37","North Carolina","37173","Swain","2011","58","",
"37","North Carolina","37173","Swain","2012","10","",
"37","North Carolina","37173","Swain","2013","29","",
"37","North Carolina","37173","Swain","2014","31","",
"37","North Carolina","37173","Swain","2015","36","",
"37","North Carolina","37173","Swain","2016","31","",
"37","North Carolina","37173","Swain","2017","47","",
"37","North Carolina","37173","Swain","2018","140","",
"37","North Carolina","37173","Swain","2019","225","",
"37","North Carolina","37173","Swain","2020","158","",
"37","North Carolina","37173","Swain","2021","133","",
"37","North Carolina","37175","Transylvania","2008","40","",
"37","North Carolina","37175","Transylvania","2009","55","",
"37","North Carolina","37175","Transylvania","2010","36","",
"37","North Carolina","37175","Transylvania","2011","27","",
"37","North Carolina","37175","Transylvania","2012","33","",
"37","North Carolina","37175","Transylvania","2013","44","",
"37","North Carolina","37175","Transylvania","2014","134","",
"37","North Carolina","37175","Transylvania","2015","75","",
"37","North Carolina","37175","Transylvania","2016","129","",
"37","North Carolina","37175","Transylvania","2017","137","",
"37","North Carolina","37175","Transylvania","2018","333","",
"37","North Carolina","37175","Transylvania","2019","187","",
"37","North Carolina","37175","Transylvania","2020","195","",
"37","North Carolina","37175","Transylvania","2021","204","",
"37","North Carolina","37177","Tyrrell","2008","29","",
"37","North Carolina","37177","Tyrrell","2009","11","",
"37","North Carolina","37177","Tyrrell","2010","12","",
"37","North Carolina","37177","Tyrrell","2011","18","",
"37","North Carolina","37177","Tyrrell","2012","14","",
"37","North Carolina","37177","Tyrrell","2013","25","",
"37","North Carolina","37177","Tyrrell","2014","12","",
"37","North Carolina","37177","Tyrrell","2015","23","",
"37","North Carolina","37177","Tyrrell","2016","23","",
"37","North Carolina","37177","Tyrrell","2017","26","",
"37","North Carolina","37177","Tyrrell","2018","18","",
"37","North Carolina","37177","Tyrrell","2019","25","",
"37","North Carolina","37177","Tyrrell","2020","9","",
"37","North Carolina","37177","Tyrrell","2021","13","",
"37","North Carolina","37179","Union","2008","579","",
"37","North Carolina","37179","Union","2009","516","",
"37","North Carolina","37179","Union","2010","530","",
"37","North Carolina","37179","Union","2011","604","",
"37","North Carolina","37179","Union","2012","599","",
"37","North Carolina","37179","Union","2013","319","",
"37","North Carolina","37179","Union","2014","674","",
"37","North Carolina","37179","Union","2015","555","",
"37","North Carolina","37179","Union","2016","463","",
"37","North Carolina","37179","Union","2017","728","",
"37","North Carolina","37179","Union","2018","845","",
"37","North Carolina","37179","Union","2019","517","",
"37","North Carolina","37179","Union","2020","356","",
"37","North Carolina","37179","Union","2021","270","",
"37","North Carolina","37181","Vance","2008","87","",
"37","North Carolina","37181","Vance","2009","86","",
"37","North Carolina","37181","Vance","2010","90","",
"37","North Carolina","37181","Vance","2011","101","",
"37","North Carolina","37181","Vance","2012","111","",
"37","North Carolina","37181","Vance","2013","143","",
"37","North Carolina","37181","Vance","2014","147","",
"37","North Carolina","37181","Vance","2015","167","",
"37","North Carolina","37181","Vance","2016","389","",
"37","North Carolina","37181","Vance","2017","372","",
"37","North Carolina","37181","Vance","2018","449","",
"37","North Carolina","37181","Vance","2019","411","",
"37","North Carolina","37181","Vance","2020","235","",
"37","North Carolina","37181","Vance","2021","231","",
"37","North Carolina","37183","Wake","2008","4,595","",
"37","North Carolina","37183","Wake","2009","5,351","",
"37","North Carolina","37183","Wake","2010","2,847","",
"37","North Carolina","37183","Wake","2011","3,452","",
"37","North Carolina","37183","Wake","2012","3,920","",
"37","North Carolina","37183","Wake","2013","4,037","",
"37","North Carolina","37183","Wake","2014","4,153","",
"37","North Carolina","37183","Wake","2015","3,014","",
"37","North Carolina","37183","Wake","2016","4,010","",
"37","North Carolina","37183","Wake","2017","3,944","",
"37","North Carolina","37183","Wake","2018","4,705","",
"37","North Carolina","37183","Wake","2019","4,137","",
"37","North Carolina","37183","Wake","2020","2,789","",
"37","North Carolina","37183","Wake","2021","2,352","",
"37","North Carolina","37185","Warren","2008","33","",
"37","North Carolina","37185","Warren","2009","30","",
"37","North Carolina","37185","Warren","2010","34","",
"37","North Carolina","37185","Warren","2011","36","",
"37","North Carolina","37185","Warren","2012","24","",
"37","North Carolina","37185","Warren","2013","46","",
"37","North Carolina","37185","Warren","2014","51","",
"37","North Carolina","37185","Warren","2015","64","",
"37","North Carolina","37185","Warren","2016","90","",
"37","North Carolina","37185","Warren","2017","95","",
"37","North Carolina","37185","Warren","2018","97","",
"37","North Carolina","37185","Warren","2019","82","",
"37","North Carolina","37185","Warren","2020","57","",
"37","North Carolina","37185","Warren","2021","49","",
"37","North Carolina","37187","Washington","2008","17","",
"37","North Carolina","37187","Washington","2009","13","",
"37","North Carolina","37187","Washington","2010","31","",
"37","North Carolina","37187","Washington","2011","41","",
"37","North Carolina","37187","Washington","2012","37","",
"37","North Carolina","37187","Washington","2013","53","",
"37","North Carolina","37187","Washington","2014","57","",
"37","North Carolina","37187","Washington","2015","40","",
"37","North Carolina","37187","Washington","2016","51","",
"37","North Carolina","37187","Washington","2017","98","",
"37","North Carolina","37187","Washington","2018","117","",
"37","North Carolina","37187","Washington","2019","77","",
"37","North Carolina","37187","Washington","2020","53","",
"37","North Carolina","37187","Washington","2021","24","",
"37","North Carolina","37189","Watauga","2008","88","",
"37","North Carolina","37189","Watauga","2009","94","",
"37","North Carolina","37189","Watauga","2010","78","",
"37","North Carolina","37189","Watauga","2011","94","",
"37","North Carolina","37189","Watauga","2012","109","",
"37","North Carolina","37189","Watauga","2013","107","",
"37","North Carolina","37189","Watauga","2014","80","",
"37","North Carolina","37189","Watauga","2015","83","",
"37","North Carolina","37189","Watauga","2016","115","",
"37","North Carolina","37189","Watauga","2017","224","",
"37","North Carolina","37189","Watauga","2018","302","",
"37","North Carolina","37189","Watauga","2019","240","",
"37","North Carolina","37189","Watauga","2020","211","",
"37","North Carolina","37189","Watauga","2021","218","",
"37","North Carolina","37191","Wayne","2008","412","",
"37","North Carolina","37191","Wayne","2009","317","",
"37","North Carolina","37191","Wayne","2010","191","",
"37","North Carolina","37191","Wayne","2011","195","",
"37","North Carolina","37191","Wayne","2012","987","",
"37","North Carolina","37191","Wayne","2013","1,178","",
"37","North Carolina","37191","Wayne","2014","1,160","",
"37","North Carolina","37191","Wayne","2015","1,432","",
"37","North Carolina","37191","Wayne","2016","875","",
"37","North Carolina","37191","Wayne","2017","782","",
"37","North Carolina","37191","Wayne","2018","829","",
"37","North Carolina","37191","Wayne","2019","1,119","",
"37","North Carolina","37191","Wayne","2020","962","",
"37","North Carolina","37191","Wayne","2021","527","",
"37","North Carolina","37193","Wilkes","2008","303","",
"37","North Carolina","37193","Wilkes","2009","224","",
"37","North Carolina","37193","Wilkes","2010","248","",
"37","North Carolina","37193","Wilkes","2011","272","",
"37","North Carolina","37193","Wilkes","2012","310","",
"37","North Carolina","37193","Wilkes","2013","301","",
"37","North Carolina","37193","Wilkes","2014","320","",
"37","North Carolina","37193","Wilkes","2015","317","",
"37","North Carolina","37193","Wilkes","2016","809","",
"37","North Carolina","37193","Wilkes","2017","670","",
"37","North Carolina","37193","Wilkes","2018","208","",
"37","North Carolina","37193","Wilkes","2019","212","",
"37","North Carolina","37193","Wilkes","2020","137","",
"37","North Carolina","37193","Wilkes","2021","108","",
"37","North Carolina","37195","Wilson","2008","847","",
"37","North Carolina","37195","Wilson","2009","1,010","",
"37","North Carolina","37195","Wilson","2010","927","",
"37","North Carolina","37195","Wilson","2011","814","",
"37","North Carolina","37195","Wilson","2012","654","",
"37","North Carolina","37195","Wilson","2013","966","",
"37","North Carolina","37195","Wilson","2014","732","",
"37","North Carolina","37195","Wilson","2015","772","",
"37","North Carolina","37195","Wilson","2016","609","",
"37","North Carolina","37195","Wilson","2017","626","",
"37","North Carolina","37195","Wilson","2018","666","",
"37","North Carolina","37195","Wilson","2019","680","",
"37","North Carolina","37195","Wilson","2020","533","",
"37","North Carolina","37195","Wilson","2021","490","",
"37","North Carolina","37197","Yadkin","2008","96","",
"37","North Carolina","37197","Yadkin","2009","66","",
"37","North Carolina","37197","Yadkin","2010","66","",
"37","North Carolina","37197","Yadkin","2011","66","",
"37","North Carolina","37197","Yadkin","2012","88","",
"37","North Carolina","37197","Yadkin","2013","64","",
"37","North Carolina","37197","Yadkin","2014","81","",
"37","North Carolina","37197","Yadkin","2015","97","",
"37","North Carolina","37197","Yadkin","2016","89","",
"37","North Carolina","37197","Yadkin","2017","77","",
"37","North Carolina","37197","Yadkin","2018","75","",
"37","North Carolina","37197","Yadkin","2019","80","",
"37","North Carolina","37197","Yadkin","2020","37","",
"37","North Carolina","37197","Yadkin","2021","51","",
"37","North Carolina","37199","Yancey","2008","46","",
"37","North Carolina","37199","Yancey","2009","63","",
"37","North Carolina","37199","Yancey","2010","43","",
"37","North Carolina","37199","Yancey","2011","45","",
"37","North Carolina","37199","Yancey","2012","56","",
"37","North Carolina","37199","Yancey","2013","37","",
"37","North Carolina","37199","Yancey","2014","67","",
"37","North Carolina","37199","Yancey","2015","54","",
"37","North Carolina","37199","Yancey","2016","45","",
"37","North Carolina","37199","Yancey","2017","84","",
"37","North Carolina","37199","Yancey","2018","155","",
"37","North Carolina","37199","Yancey","2019","90","",
"37","North Carolina","37199","Yancey","2020","94","",
"37","North Carolina","37199","Yancey","2021","123","",
